"","date","nox","site","code"
"310",2009-01-13 21:00:00,80,"Hull Freetown","HUL2"
"311",2009-01-13 22:00:00,82,"Hull Freetown","HUL2"
"312",2009-01-13 23:00:00,111,"Hull Freetown","HUL2"
"313",2009-01-14 00:00:00,101,"Hull Freetown","HUL2"
"314",2009-01-14 01:00:00,76,"Hull Freetown","HUL2"
"315",2009-01-14 02:00:00,84,"Hull Freetown","HUL2"
"316",2009-01-14 03:00:00,74,"Hull Freetown","HUL2"
"317",2009-01-14 04:00:00,74,"Hull Freetown","HUL2"
"318",2009-01-14 05:00:00,99,"Hull Freetown","HUL2"
"319",2009-01-14 06:00:00,132,"Hull Freetown","HUL2"
"320",2009-01-14 07:00:00,206,"Hull Freetown","HUL2"
"321",2009-01-14 08:00:00,212,"Hull Freetown","HUL2"
"322",2009-01-14 09:00:00,244,"Hull Freetown","HUL2"
"323",2009-01-14 10:00:00,244,"Hull Freetown","HUL2"
"324",2009-01-14 11:00:00,237,"Hull Freetown","HUL2"
"325",2009-01-14 12:00:00,216,"Hull Freetown","HUL2"
"326",2009-01-14 13:00:00,174,"Hull Freetown","HUL2"
"327",2009-01-14 14:00:00,151,"Hull Freetown","HUL2"
"328",2009-01-14 15:00:00,134,"Hull Freetown","HUL2"
"329",2009-01-14 16:00:00,130,"Hull Freetown","HUL2"
"330",2009-01-14 17:00:00,111,"Hull Freetown","HUL2"
"331",2009-01-14 18:00:00,96,"Hull Freetown","HUL2"
"332",2009-01-14 19:00:00,82,"Hull Freetown","HUL2"
"333",2009-01-14 20:00:00,73,"Hull Freetown","HUL2"
"334",2009-01-14 21:00:00,76,"Hull Freetown","HUL2"
"335",2009-01-14 22:00:00,78,"Hull Freetown","HUL2"
"336",2009-01-14 23:00:00,74,"Hull Freetown","HUL2"
"337",2009-01-15 00:00:00,61,"Hull Freetown","HUL2"
"338",2009-01-15 01:00:00,48,"Hull Freetown","HUL2"
"339",2009-01-15 02:00:00,42,"Hull Freetown","HUL2"
"340",2009-01-15 03:00:00,32,"Hull Freetown","HUL2"
"341",2009-01-15 04:00:00,25,"Hull Freetown","HUL2"
"342",2009-01-15 05:00:00,27,"Hull Freetown","HUL2"
"343",2009-01-15 06:00:00,36,"Hull Freetown","HUL2"
"344",2009-01-15 07:00:00,67,"Hull Freetown","HUL2"
"345",2009-01-15 08:00:00,82,"Hull Freetown","HUL2"
"346",2009-01-15 09:00:00,53,"Hull Freetown","HUL2"
"347",2009-01-15 10:00:00,50,"Hull Freetown","HUL2"
"348",2009-01-15 11:00:00,53,"Hull Freetown","HUL2"
"349",2009-01-15 12:00:00,61,"Hull Freetown","HUL2"
"350",2009-01-15 13:00:00,63,"Hull Freetown","HUL2"
"351",2009-01-15 14:00:00,NA,"Hull Freetown","HUL2"
"352",2009-01-15 15:00:00,NA,"Hull Freetown","HUL2"
"353",2009-01-15 16:00:00,69,"Hull Freetown","HUL2"
"354",2009-01-15 17:00:00,59,"Hull Freetown","HUL2"
"355",2009-01-15 18:00:00,44,"Hull Freetown","HUL2"
"356",2009-01-15 19:00:00,48,"Hull Freetown","HUL2"
"357",2009-01-15 20:00:00,42,"Hull Freetown","HUL2"
"358",2009-01-15 21:00:00,46,"Hull Freetown","HUL2"
"359",2009-01-15 22:00:00,48,"Hull Freetown","HUL2"
"360",2009-01-15 23:00:00,48,"Hull Freetown","HUL2"
"361",2009-01-16 00:00:00,44,"Hull Freetown","HUL2"
"362",2009-01-16 01:00:00,50,"Hull Freetown","HUL2"
"363",2009-01-16 02:00:00,48,"Hull Freetown","HUL2"
"364",2009-01-16 03:00:00,44,"Hull Freetown","HUL2"
"365",2009-01-16 04:00:00,32,"Hull Freetown","HUL2"
"366",2009-01-16 05:00:00,36,"Hull Freetown","HUL2"
"367",2009-01-16 06:00:00,46,"Hull Freetown","HUL2"
"368",2009-01-16 07:00:00,74,"Hull Freetown","HUL2"
